id,작성일,제목,가족형태,공간,평수구간,스타일,세부공사,분야,작업,예산,조회,스크랩,좋아요,댓글,url
3111,2021-02-18,'투 머치 우드'여도 괜찮아,신혼부부,아파트,25,내추럴,"주방리모델링, 조명시공, 중문",부분공사,전문가,1000,106204,2905,856,140,https://ohou.se/projects/42105/detail?affect_type=ProjectSelfIndex&affect_id=3111
3112,2021-02-17,"독보적인 분위기의 빈티지 꽃무늬, 자취방 스튜디오",싱글라이프,빌라&연립,15,빈티지&레트로,0,홈스타일링,셀프•DIY,100,53876,2228,529,55,https://ohou.se/projects/42610/detail?affect_type=ProjectSelfIndex&affect_id=3112
3113,2021-02-18,"핑크지만 튀지 않게, 모던하지만 따스하게 꾸민 신혼집",신혼부부,아파트,45,0,0,홈스타일링,셀프•DIY,1000,40864,1731,133,51,https://ohou.se/projects/43998/detail?affect_type=ProjectSelfIndex&affect_id=3113
3114,2021-02-17,"리모델링은 포기했지만, 셀프 홈스타일링으로 더 완벽하게",아기가 있는 집,아파트,35,"미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,0,106526,2033,596,77,https://ohou.se/projects/42118/detail?affect_type=ProjectSelfIndex&affect_id=3114
3115,2021-02-16,식물집사 매거진 에디터가 채우는 남향의 복층집,싱글라이프,원룸&오피스텔,15,"내추럴, 러블리&로맨틱",0,홈스타일링,셀프•DIY,300,75680,2555,770,103,https://ohou.se/projects/42551/detail?affect_type=ProjectSelfIndex&affect_id=3115
3116,2021-02-16,색색깔이 만들어내는 리듬이 하나의 노래처럼.,신혼부부,아파트,35,유니크&믹스매치,"헤링본 마루, 원목마루, 주방리모델링, 조명시공",리모델링,전문가,3500,50973,1589,299,92,https://ohou.se/projects/42254/detail?affect_type=ProjectSelfIndex&affect_id=3116
3117,2021-02-17,깊은 햇살이 그림과 오브제를 더 빛내는 30평대 아파트,"신혼부부, 아기가 있는 집",아파트,35,"모던, 빈티지&레트로","주방리모델링, 아트월",홈스타일링,셀프•DIY,0,22426,735,56,9,https://ohou.se/projects/43807/detail?affect_type=ProjectSelfIndex&affect_id=3117
3118,2021-02-16,서로 다른 성향과 취향을 가진 두 사람의 첫 신혼집,신혼부부,아파트,25,"모던, 미니멀&심플, 내추럴","주방리모델링, 조명시공, 발코니확장",리모델링,전문가,2000,86118,3224,741,99,https://ohou.se/projects/42154/detail?affect_type=ProjectSelfIndex&affect_id=3118
3119,2021-02-16,多주택 | 구름도 잠시 쉬어가는 집,취학 자녀가 있는 집,단독주택,75,내추럴,"포세린타일, 주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어, 폴리싱타일",건축,전문가,0,31159,508,146,80,https://ohou.se/projects/39713/detail?affect_type=ProjectSelfIndex&affect_id=3119
3120,2021-02-16,창밖 풍경까지 인테리어가 된 뷰맛집 오피스텔,싱글라이프,원룸&오피스텔,5,"모던, 내추럴, 빈티지&레트로, 프렌치&프로방스",0,홈스타일링,셀프•DIY,100,73019,1674,441,99,https://ohou.se/projects/42505/detail?affect_type=ProjectSelfIndex&affect_id=3120
3121,2021-02-15,곳곳에 파리의 향수가 묻어있는 23평 아파트,아기가 있는 집,아파트,25,북유럽,0,홈스타일링,셀프•DIY,0,38001,681,101,34,https://ohou.se/projects/42057/detail?affect_type=ProjectSelfIndex&affect_id=3121
3122,2021-02-16,깔끔함 위에 감성 포인트를 더한 20평대 모던 신혼집,신혼부부,아파트,25,모던,0,홈스타일링,셀프•DIY,800,38321,620,60,3,https://ohou.se/projects/43477/detail?affect_type=ProjectSelfIndex&affect_id=3122
3123,2021-02-15,당신과 나와 우리가 꿈꾸던 모든 공간,기타,아파트,35,"내추럴, 북유럽","원목마루, 주방리모델링, 조명시공, 중문, 가벽&파티션, 발코니확장",리모델링,전문가,0,68404,2142,671,112,https://ohou.se/projects/42155/detail?affect_type=ProjectSelfIndex&affect_id=3123
3124,2021-02-15,딩펫족(DINK+pet)부부의 화이트 미니멀 하우스,"신혼부부, 기타",아파트,45,"모던, 미니멀&심플","포세린타일, 주방리모델링, 조명시공, 가벽&파티션",리모델링,전문가,0,98061,3622,1125,141,https://ohou.se/projects/42182/detail?affect_type=ProjectSelfIndex&affect_id=3124
3125,2021-02-14,자그마한 공간에서 큰 마음을 갖고 살아가요,싱글라이프,원룸&오피스텔,5,"미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,200,137949,5000,1058,67,https://ohou.se/projects/42547/detail?affect_type=ProjectSelfIndex&affect_id=3125
3126,2021-02-14,"홈오피스의 경계를 허문, 멀티 공간으로 꾸민 집",신혼부부,아파트,35,북유럽,주방리모델링,홈스타일링,셀프•DIY,0,31282,1011,243,59,https://ohou.se/projects/42055/detail?affect_type=ProjectSelfIndex&affect_id=3126
3127,2021-02-15,나만의 센스로 채워 더 소중한 10평대 1.5룸 자취집,싱글라이프,아파트,15,0,0,홈스타일링,셀프•DIY,100,39523,1231,128,7,https://ohou.se/projects/43808/detail?affect_type=ProjectSelfIndex&affect_id=3127
3128,2021-02-14,자연을 좋아하는 부부의 숲을 닮은 공간,신혼부부,아파트,25,빈티지&레트로,0,홈스타일링,셀프•DIY,0,62949,2269,519,70,https://ohou.se/projects/42241/detail?affect_type=ProjectSelfIndex&affect_id=3128
3129,2021-02-14,多주택 | '마주집' 두 집이 만나 마주보게 되었어요~,취학 자녀가 있는 집,단독주택,75,"미니멀&심플, 내추럴","원목마루, 주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어",건축,전문가,0,34507,358,168,84,https://ohou.se/projects/39637/detail?affect_type=ProjectSelfIndex&affect_id=3129
3130,2021-02-13,"톤온톤, 조화로운 스타일링으로 채운 내추럴 하우스",신혼부부,아파트,35,"미니멀&심플, 내추럴","원목마루, 주방리모델링",홈스타일링,반셀프,0,84802,4183,910,113,https://ohou.se/projects/42552/detail?affect_type=ProjectSelfIndex&affect_id=3130
3131,2021-02-13,"여행 로망 실현, 유럽의 빈티지 그린 하우스",싱글라이프,빌라&연립,5,"북유럽, 빈티지&레트로, 클래식&앤틱",0,홈스타일링,셀프•DIY,100,79945,3123,909,110,https://ohou.se/projects/42184/detail?affect_type=ProjectSelfIndex&affect_id=3131
3132,2021-02-13,"첫 인상부터 따뜻하게, 내겐 참 특별한 화이트&우드","아기가 있는 집, 기타",아파트,35,"모던, 미니멀&심플, 내추럴","원목마루, 주방리모델링, 조명시공, 중문, 슬라이딩도어, 발코니확장",리모델링,전문가,5000,94637,2612,756,91,https://ohou.se/projects/42116/detail?affect_type=ProjectSelfIndex&affect_id=3132
3133,2021-02-14,웜톤으로 따뜻하게! 햇살 가득 코지한 20평대 신혼집,신혼부부,아파트,25,0,0,홈스타일링,셀프•DIY,0,43033,647,63,26,https://ohou.se/projects/43485/detail?affect_type=ProjectSelfIndex&affect_id=3133
3134,2021-02-12,"""호텔처럼 리모델링 부탁드려요.""","신혼부부, 아기가 있는 집",아파트,35,"모던, 미니멀&심플, 내추럴","포세린타일, 주방리모델링, 조명시공, 가벽&파티션, 슬라이딩도어, 발코니확장",리모델링,전문가,4700,234936,6966,2493,236,https://ohou.se/projects/41920/detail?affect_type=ProjectSelfIndex&affect_id=3134
3135,2021-02-12,"막힘없는 창밖이 감탄으로 다가온, 아파트 1층살이",아기가 있는 집,아파트,55,"모던, 내추럴",0,리모델링,전문가,0,57116,945,260,36,https://ohou.se/projects/41722/detail?affect_type=ProjectSelfIndex&affect_id=3135
3136,2021-02-13,건축학과 CC 부부의 감각이 돋보이는 20평대 신혼집,신혼부부,아파트,25,0,0,홈스타일링,셀프•DIY,0,133126,3726,452,81,https://ohou.se/projects/41217/detail?affect_type=ProjectSelfIndex&affect_id=3136
3137,2021-02-12,多주택 | 판교 듀플렉스홈 'ㄴㄱ 주택',취학 자녀가 있는 집,단독주택,75,모던,"원목마루, 포세린타일, 조명시공, 중문, 가벽&파티션, 슬라이딩도어, 아트월",건축,전문가,0,23747,293,110,62,https://ohou.se/projects/39582/detail?affect_type=ProjectSelfIndex&affect_id=3137
3138,2021-02-11,우리만의 평상이 있는 신혼집에서 가족이 되어가는 중.,신혼부부,아파트,35,내추럴,"주방리모델링, 조명시공, 중문",리모델링,전문가,3500,109938,1279,426,56,https://ohou.se/projects/42622/detail?affect_type=ProjectSelfIndex&affect_id=3138
3139,2021-02-11,아늑하고 단정한 이곳은 복층 오피스텔의 윗층,싱글라이프,원룸&오피스텔,5,미니멀&심플,0,홈스타일링,셀프•DIY,100,88967,1497,356,98,https://ohou.se/projects/42073/detail?affect_type=ProjectSelfIndex&affect_id=3139
3140,2021-02-11,"도심이 아니어도 괜찮아, 잔잔한 따스함의 32평 신혼집",신혼부부,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션",리모델링,전문가,0,44092,554,181,23,https://ohou.se/projects/20626/detail?affect_type=ProjectSelfIndex&affect_id=3140
3141,2021-02-12,"바라던 대로 새 소리가 들리는,서울에서의 4번째 자취집",싱글라이프,빌라&연립,15,빈티지&레트로,0,홈스타일링,반셀프,500,109707,4285,732,60,https://ohou.se/projects/40113/detail?affect_type=ProjectSelfIndex&affect_id=3141
3142,2021-02-10,다이어리 디자이너의 5평 작은 방 꾸미기,"부모님과 함께 사는 집, 기타",기타,5,"러블리&로맨틱, 유니크&믹스매치",0,홈스타일링,셀프•DIY,100,77720,1806,510,55,https://ohou.se/projects/42077/detail?affect_type=ProjectSelfIndex&affect_id=3142
3143,2021-02-10,화이트 바탕에 심어둔 컬러포인트를 찾는 재미,신혼부부,아파트,35,"모던, 미니멀&심플","원목마루, 주방리모델링, 조명시공, 아트월",리모델링,전문가,5000,77998,2736,668,86,https://ohou.se/projects/41915/detail?affect_type=ProjectSelfIndex&affect_id=3143
3144,2021-02-10,"엄마의 온앤오프, 취향과 취미가 공존하는 우리 집 서재",취학 자녀가 있는 집,아파트,25,"미니멀&심플, 내추럴","조명시공, 중문",홈스타일링,셀프•DIY,500,52774,1393,281,31,https://ohou.se/projects/41913/detail?affect_type=ProjectSelfIndex&affect_id=3144
3145,2021-02-11,감성 카페 부럽지 않은 맥시멀리스트의 3.5평 방,부모님과 함께 사는 집,아파트,35,0,0,홈스타일링,셀프•DIY,200,72599,2942,316,48,https://ohou.se/projects/40802/detail?affect_type=ProjectSelfIndex&affect_id=3145
3146,2021-02-10,"홈스타일링만으로 연출한 따스함, 그 속에 우리들",아기가 있는 집,아파트,35,"모던, 미니멀&심플",0,홈스타일링,셀프•DIY,0,111580,4006,1002,132,https://ohou.se/projects/42295/detail?affect_type=ProjectSelfIndex&affect_id=3146
3147,2021-02-10,20년 넘은 20평대 복도식 아파트를 미니멀 하우스로.,신혼부부,아파트,25,"모던, 미니멀&심플","주방리모델링, 조명시공, 중문, 가벽&파티션, 발코니확장",리모델링,반셀프,3000,131210,4567,1277,81,https://ohou.se/projects/41862/detail?affect_type=ProjectSelfIndex&affect_id=3147
3148,2021-02-10,"多주택 | 주택에서 1년째, 아토피 낫게 한 고마운 집",취학 자녀가 있는 집,단독주택,35,내추럴,"원목마루, 주방리모델링, 조명시공, 가벽&파티션, 슬라이딩도어, 아트월",건축,전문가,0,42464,733,260,97,https://ohou.se/projects/39575/detail?affect_type=ProjectSelfIndex&affect_id=3148
3149,2021-02-09,여전히 소녀 같은 어머니를 위한 사랑스러운 침실,부모님과 함께 사는 집,아파트,35,"미니멀&심플, 내추럴, 러블리&로맨틱",0,홈스타일링,셀프•DIY,0,50766,1566,444,80,https://ohou.se/projects/42785/detail?affect_type=ProjectSelfIndex&affect_id=3149
3150,2021-02-10,"확장으로 길게 뻗은 방, 가구 소재로 공간을 구분했어요",부모님과 함께 사는 집,아파트,35,0,0,부분공사,반셀프,200,28685,745,49,21,https://ohou.se/projects/43483/detail?affect_type=ProjectSelfIndex&affect_id=3150
3151,2021-02-09,"그레이색 벽지의 어두운 거실, 환하게 스타일링",신혼부부,아파트,25,모던,"조명시공, 중문, 발코니확장",홈스타일링,셀프•DIY,0,98637,2769,816,137,https://ohou.se/projects/42075/detail?affect_type=ProjectSelfIndex&affect_id=3151
3152,2021-02-09,선택과 집중 | 사랑스러운 주방 포인트 공간,아기가 있는 집,아파트,35,미니멀&심플,"주방리모델링, 조명시공, 중문",리모델링,전문가,3000,83371,2532,656,145,https://ohou.se/projects/41984/detail?affect_type=ProjectSelfIndex&affect_id=3152
3153,2021-02-08,"7개월간의 건축 과정을 거쳐온, 단독주택 라이프 ",신혼부부,단독주택,75,"미니멀&심플, 내추럴, 북유럽",0,건축,반셀프,0,47346,1275,325,41,https://ohou.se/projects/42463/detail?affect_type=ProjectSelfIndex&affect_id=3153
3154,2021-02-08,5평 방에서 사계절을 다채롭게 보낸 기록,부모님과 함께 사는 집,아파트,5,내추럴,0,홈스타일링,셀프•DIY,0,109985,4053,816,47,https://ohou.se/projects/41960/detail?affect_type=ProjectSelfIndex&affect_id=3154
3155,2021-02-09,부드러운 햇살이 쏟아지는 맥시멀리스트 디자이너의 원룸,싱글라이프,원룸&오피스텔,5,0,0,홈스타일링,셀프•DIY,200,48449,1100,130,15,https://ohou.se/projects/43481/detail?affect_type=ProjectSelfIndex&affect_id=3155
3156,2021-02-08,베란다 뷰 맛집ㅣ평범하지만 편안한 저희 집을 소개합니다,신혼부부,아파트,35,모던,0,홈스타일링,반셀프,0,129994,2952,870,122,https://ohou.se/projects/42098/detail?affect_type=ProjectSelfIndex&affect_id=3156
3157,2021-02-08,"고난의 반셀프 인테리어였지만, 예쁘니까 괜찮아!",신혼부부,아파트,25,미니멀&심플,"원목마루, 주방리모델링, 조명시공",리모델링,반셀프,0,99308,2418,711,164,https://ohou.se/projects/41650/detail?affect_type=ProjectSelfIndex&affect_id=3157
3158,2021-02-07,다양한 색이 담긴 나만의 식물원,싱글라이프,원룸&오피스텔,15,빈티지&레트로,0,홈스타일링,셀프•DIY,200,62774,1543,304,73,https://ohou.se/projects/42353/detail?affect_type=ProjectSelfIndex&affect_id=3158
3159,2021-02-07,"서울에서 이사만 열한 번, 프로 이사러의 복층 오피스텔",싱글라이프,원룸&오피스텔,5,"모던, 내추럴",0,홈스타일링,셀프•DIY,0,93071,3138,730,50,https://ohou.se/projects/41959/detail?affect_type=ProjectSelfIndex&affect_id=3159
3160,2021-02-08,내추럴 무드의 갤러리 같은 20평대 아파트,"신혼부부, 아기가 있는 집",아파트,25,"내추럴, 프렌치&프로방스, 러블리&로맨틱","주방리모델링, 조명시공, 중문, 슬라이딩도어",홈스타일링,반셀프,1900,43920,864,85,5,https://ohou.se/projects/42977/detail?affect_type=ProjectSelfIndex&affect_id=3160
3161,2021-02-07,多주택 | 큰 서재와 다섯 개의 마당이 있는 '봄담집',취학 자녀가 있는 집,단독주택,55,내추럴,"주방리모델링, 조명시공, 폴딩도어, 중문, 가벽&파티션",건축,전문가,0,27982,501,242,81,https://ohou.se/projects/38997/detail?affect_type=ProjectSelfIndex&affect_id=3161
3162,2021-02-06,보기만 해도 따뜻해지는 베이지톤 하우스,신혼부부,아파트,25,"모던, 미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,1500,83869,2906,669,63,https://ohou.se/projects/42739/detail?affect_type=ProjectSelfIndex&affect_id=3162
3163,2021-02-06,"작지만 확실한 행복을 위한, 16평 아파트 심플리모델링",신혼부부,아파트,15,미니멀&심플,0,리모델링,전문가,0,152195,4051,1176,141,https://ohou.se/projects/41927/detail?affect_type=ProjectSelfIndex&affect_id=3163
3164,2021-02-06,네 마리의 반려동물에 대한 배려가 깃든 집사의 공간,기타,빌라&연립,15,미니멀&심플,"주방리모델링, 조명시공, 중문, 가벽&파티션",부분공사,반셀프,3000,45232,898,403,91,https://ohou.se/projects/41889/detail?affect_type=ProjectSelfIndex&affect_id=3164
3165,2021-02-07,시공 없이 꾸민 라이프스타일 마케터의 10평대 신혼집,신혼부부,빌라&연립,15,0,0,홈스타일링,셀프•DIY,1000,48064,1084,136,12,https://ohou.se/projects/42976/detail?affect_type=ProjectSelfIndex&affect_id=3165
3166,2021-02-05,채광 좋은 집에서 첫 자취라이프 스타트,싱글라이프,원룸&오피스텔,5,빈티지&레트로,0,홈스타일링,셀프•DIY,0,82507,2422,676,126,https://ohou.se/projects/41944/detail?affect_type=ProjectSelfIndex&affect_id=3166
3167,2021-02-05,"25년간 한 번도 고친 적 없던 집, 후회 없이 바꾸기",아기가 있는 집,아파트,35,"미니멀&심플, 내추럴","주방리모델링, 조명시공, 폴딩도어, 중문, 가벽&파티션, 슬라이딩도어, 아트월",리모델링,반셀프,4900,202963,4922,1685,337,https://ohou.se/projects/41674/detail?affect_type=ProjectSelfIndex&affect_id=3167
3168,2021-02-06,"번아웃 끝에 만난 힐링 안식처, 애정이 담긴 1.5룸",싱글라이프,원룸&오피스텔,15,0,0,홈스타일링,셀프•DIY,0,42620,1038,128,17,https://ohou.se/projects/42918/detail?affect_type=ProjectSelfIndex&affect_id=3168
3169,2021-02-04,아파트에 담아낸 한옥 정서 '정고재',신혼부부,아파트,35,빈티지&레트로,"중문, 가벽&파티션",리모델링,반셀프,4000,69329,2883,872,67,https://ohou.se/projects/41934/detail?affect_type=ProjectSelfIndex&affect_id=3169
3170,2021-02-04,브랜드와 디자이너 가구로 채운 25년 구축 아파트,신혼부부,아파트,35,0,0,홈스타일링,셀프•DIY,0,50596,804,190,35,https://ohou.se/projects/41796/detail?affect_type=ProjectSelfIndex&affect_id=3170
3171,2021-02-04,"소박하게 담아낸 공간, 교대근무 부부가 사는 집",신혼부부,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,49051,1421,304,70,https://ohou.se/projects/41182/detail?affect_type=ProjectSelfIndex&affect_id=3171
3172,2021-02-05,깔끔하게 딱 필요한 것으로만 꾸린 5평 오피스텔,싱글라이프,원룸&오피스텔,5,"미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,200,139125,2581,444,18,https://ohou.se/projects/42917/detail?affect_type=ProjectSelfIndex&affect_id=3172
3173,2021-02-04,딩크족인 우리에게 딱 맞는 21평 신혼집,신혼부부,아파트,25,미니멀&심플,"조명시공, 중문",홈스타일링,셀프•DIY,3000,92903,1709,364,112,https://ohou.se/projects/41603/detail?affect_type=ProjectSelfIndex&affect_id=3173
